time_day,theta,ec_soil,target_ec,irrigation_mm_h,etc_mm_h,q_f,q_a,event_marker
44.0625,0.33247697359087175,0.5670674817566058,1.5,0.0,0.0,0.0,0.0,0.0
44.072916666666664,0.3325420777575384,0.5669564628561031,1.5,0.0,0.0,0.0,0.0,0.0
44.083333333333336,0.3326071819242051,0.5668454874170372,1.5,0.0,0.0,0.0,0.0,0.0
44.09375,0.33267228609087174,0.5667345554138917,1.5,0.0,0.0,0.0,0.0,0.0
44.104166666666664,0.3327373902575384,0.5666236668211704,1.5,0.0,0.0,0.0,0.0,0.0
44.114583333333336,0.33280249442420506,0.5665128216133969,1.5,0.0,0.0,0.0,0.0,0.0
44.125,0.3328675985908717,0.5664020197651147,1.5,0.0,0.0,0.0,0.0,0.0
44.135416666666664,0.3329327027575384,0.5662912612508874,1.5,0.0,0.0,0.0,0.0,0.0
44.145833333333336,0.33299780692420505,0.5661805460452982,1.5,0.0,0.0,0.0,0.0,0.0
44.15625,0.3330629110908717,0.5660698741229505,1.5,0.0,0.0,0.0,0.0,0.0
44.166666666666664,0.3331280152575384,0.5659592454584672,1.5,0.0,0.0,0.0,0.0,0.0
44.177083333333336,0.33319311942420504,0.5658486600264915,1.5,0.0,0.0,0.0,0.0,0.0
44.1875,0.3332582235908717,0.565738117801686,1.5,0.0,0.0,0.0,0.0,0.0
44.197916666666664,0.33332332775753837,0.5656276187587332,1.5,0.0,0.0,0.0,0.0,0.0
44.208333333333336,0.33338843192420503,0.5655171628723354,1.5,0.0,0.0,0.0,0.0,0.0
44.21875,0.3334535360908717,0.5654067501172149,1.5,0.0,0.0,0.0,0.0,0.0
44.229166666666664,0.33351864025753836,0.5652963804681133,1.5,0.0,0.0,0.0,0.0,0.0
44.239583333333336,0.333583744424205,0.565186053899792,1.5,0.0,0.0,0.0,0.0,0.0
44.25,0.3336488485908717,0.5650757703870325,1.5,0.0,0.0,0.0,0.0,0.0
44.260416666666664,0.33371395275753835,0.5649655299046357,1.5,0.0,0.0,0.0,0.0,0.0
44.270833333333336,0.33376109062826304,0.5648857384823869,1.5,0.0,0.02874607350713775,0.0,0.0,0.0
44.28125,0.33379941513498473,0.5648208822654498,1.5,0.0,0.042847455911980595,0.0,0.0,0.0
44.291666666666664,0.3338240723849098,0.5647791628964498,1.5,0.0,0.0647150667865801,0.0,0.0,0.0
44.302083333333336,0.33383308106671133,0.5647639219989616,1.5,0.0,0.08975277578419508,0.0,0.0,0.0
44.3125,0.3338299213008178,0.5647692676006131,1.5,0.0,0.10922229209636236,0.0,0.0,0.0
44.322916666666664,0.3338038273169445,0.5648134165256848,1.5,0.0,0.14591704086388724,0.0,0.0,0.0
44.333333333333336,0.33376366197848645,0.5648813865434691,1.5,0.0,0.1684312081995709,0.0,0.0,0.0
44.34375,0.33371793548589496,0.5649587873715044,1.5,0.0,0.17732905481307973,0.0,0.0,0.0
44.354166666666664,0.3336336825204021,0.5651014571788743,1.5,0.0,0.23897141145521078,0.0,0.0,0.0
44.364583333333336,0.3335489022272961,0.5652450926903521,1.5,0.0,0.23981513563621026,0.0,0.0,0.0
44.375,0.3334399965764871,0.5654297087691611,1.5,0.0,0.27841570796105297,0.0,0.0,0.0
44.385416666666664,0.33335411617291993,0.5655753776816541,1.5,0.0,0.24157531237413382,0.0,0.0,0.0
44.395833333333336,0.3332406819290803,0.5657678980394035,1.5,0.0,0.28566145681009647,0.0,0.0,0.0
44.40625,0.33312440293092466,0.5659653825941039,1.5,0.0,0.2902130637156688,0.0,0.0,0.0
44.416666666666664,0.33296270764520125,0.5662402299933676,1.5,0.0,0.3628791238241201,0.0,0.0,0.0
